prompt,image_name,index,Quality,Authenticity,Correspondence,score_1,score_2,score_3,score_4,score_5
a close-up of an old-fashioned cocktail,Unidiffuser/085-3.png,85,0.4011195308595179,0.477575825053136,0.50786042500186,2,2,2,3,3
a close-up of an old-fashioned cocktail,Unidiffuser/085-4.png,85,0.647389386807715,0.637455202247844,0.679901263316797,4,4,3,3,3
an aerial view of a dining room,Controlnet/087-1.png,87,0.608606008332465,0.579551790144082,0.616769149949129,3,3,3,2,3
an aerial view of a dining room,Controlnet/087-2.png,87,0.605370799084135,0.558876252610824,0.550746339575181,4,4,4,3,3
an aerial view of a dining room,Controlnet/087-3.png,87,0.584624409358546,0.513419088604325,0.562169709134989,4,3,3,2,3
an aerial view of a dining room,Controlnet/087-4.png,87,0.586546249083714,0.557791503569654,0.5262931331580539,3,3,3,2,3
an aerial view of a dining room,DALLE/087-1.png,87,0.612883768497922,0.576324451027436,0.547699027843054,4,4,4,3,3
an aerial view of a dining room,DALLE/087-2.png,87,0.6441252907819051,0.662692540121382,0.6611919345533229,4,4,4,0,3
an aerial view of a dining room,DALLE/087-3.png,87,0.656435824532998,0.627558991901881,0.627506707905824,4,4,4,3,3
an aerial view of a dining room,DALLE/087-4.png,87,0.578227671683053,0.57486703998398,0.6574797006735309,3,4,4,3,3
an aerial view of a dining room,Glide/087-1.png,87,0.414602574016891,0.490385224281223,0.5738475603868011,1,3,2,2,3
an aerial view of a dining room,Glide/087-2.png,87,0.386940627494087,0.5240136737291841,0.508818541278588,1,3,2,3,3
an aerial view of a dining room,Glide/087-3.png,87,0.379582373382571,0.469591457459297,0.457505672730178,2,2,2,2,2
an aerial view of a dining room,Glide/087-4.png,87,0.384418372180556,0.513539197469597,0.4351726608788639,1,2,2,3,2
an aerial view of a dining room,Lafite/087-1.png,87,0.405520994204633,0.406217997247659,0.4644756919711419,2,2,3,2,3
an aerial view of a dining room,Lafite/087-2.png,87,0.434189866141841,0.3968615050235389,0.435954382919937,2,2,3,2,3
an aerial view of a dining room,Lafite/087-3.png,87,0.424803244916719,0.426692531391082,0.497762623040074,2,2,1,1,3
an aerial view of a dining room,Lafite/087-4.png,87,0.341898193273901,0.380175213098205,0.47793155269848,2,2,3,2,3
an aerial view of a dining room,stable-diffusion/087-1.png,87,0.550267760810561,0.560154384343074,0.538926887784259,4,4,4,2,3
an aerial view of a dining room,stable-diffusion/087-2.png,87,0.418905716734819,0.436661319986621,0.52186104291839,1,2,2,3,3
an aerial view of a dining room,stable-diffusion/087-3.png,87,0.561117783183823,0.555013522586938,0.516760254832615,4,4,3,2,2
an aerial view of a dining room,stable-diffusion/087-4.png,87,0.6340855832810179,0.613454320792734,0.6471162631173679,3,3,4,3,3
an aerial view of a dining room,Unidiffuser/087-1.png,87,0.547889720012302,0.565778920418033,0.559638696878796,2,3,4,3,2
an aerial view of a dining room,Unidiffuser/087-2.png,87,0.29160444549044,0.339522562156908,0.409859893265735,1,2,2,1,3
an aerial view of a dining room,Unidiffuser/087-3.png,87,0.610584381445826,0.616620228752642,0.546884303533379,4,4,4,3,3
an aerial view of a dining room,Unidiffuser/087-4.png,87,0.5804223332049839,0.5514867614419461,0.621759859363072,3,3,3,2,3
a classroom without any students,Controlnet/091-1.png,91,0.552569243191472,0.563255683481911,0.593002567424602,2,2,2,2,3
a classroom without any students,Controlnet/091-2.png,91,0.507654277445208,0.492192251443953,0.558712709260023,4,4,4,3,3
a classroom without any students,Controlnet/091-3.png,91,0.59425471960832,0.593976224006353,0.574622907006508,4,4,4,3,3
a classroom without any students,Controlnet/091-4.png,91,0.626890441207873,0.607383432810509,0.62512374717775,4,4,4,3,3
a classroom without any students,DALLE/091-1.png,91,0.6066118637591,0.62577475041381,0.60148542713226,4,4,4,3,3
a classroom without any students,DALLE/091-2.png,91,0.541012107462041,0.57004352755638,0.562403471894466,3,3,3,2,3
a classroom without any students,DALLE/091-3.png,91,0.562274949926416,0.544788873885969,0.565701745583159,3,3,3,3,3
a classroom without any students,DALLE/091-4.png,91,0.587908174410845,0.5608897561760829,0.60244960738793,4,4,4,3,3
a classroom without any students,Glide/091-1.png,91,0.4243343865395029,0.502099965220219,0.503113075474798,1,2,2,3,3
a classroom without any students,Glide/091-2.png,91,0.368371288206946,0.421276759024279,0.360418727697456,3,3,2,3,1
a classroom without any students,Glide/091-3.png,91,0.419911455936547,0.422258214985856,0.4100449328113509,2,2,2,2,3
a classroom without any students,Glide/091-4.png,91,0.406636795804193,0.547313437359271,0.404452625937978,2,3,2,3,1
a classroom without any students,Lafite/091-1.png,91,0.378419457494721,0.43289910158557,0.412125167161135,2,2,2,2,2
a classroom without any students,Lafite/091-2.png,91,0.416589753492871,0.414520481704052,0.402389289846546,1,1,1,1,1
a classroom without any students,Lafite/091-3.png,91,0.4140899380021799,0.399189420851475,0.409281499593467,3,2,1,2,3
a classroom without any students,Lafite/091-4.png,91,0.38767360110013,0.429268749721554,0.446274170940212,1,2,1,1,2
a classroom without any students,stable-diffusion/091-1.png,91,0.587463201918651,0.622033030613257,0.6282769319456709,4,4,4,3,3
a classroom without any students,stable-diffusion/091-2.png,91,0.340579834202125,0.380278186550108,0.405708130459885,2,1,1,1,2
a classroom without any students,stable-diffusion/091-3.png,91,0.523240271638192,0.603648313348788,0.579903846909389,2,3,4,3,3
a classroom without any students,stable-diffusion/091-4.png,91,0.592763615388033,0.544016085148036,0.5650827010353899,4,4,4,3,3
a classroom without any students,Unidiffuser/091-1.png,91,0.6096541582617401,0.578788883662316,0.595640009533756,4,4,4,2,3
a classroom without any students,Unidiffuser/091-2.png,91,0.314284807738665,0.358532817091529,0.4014432021024,1,1,1,3,3
a classroom without any students,Unidiffuser/091-3.png,91,0.599834966506957,0.6089204502049089,0.579003856003872,4,4,4,3,3
a classroom without any students,Unidiffuser/091-4.png,91,0.557395598842402,0.533253581926692,0.6420242525044171,3,3,3,3,3
a car with no windows,Controlnet/092-1.png,92,0.549124005397805,0.459123885357738,0.447029482362613,3,3,3,3,2
a car with no windows,Controlnet/092-2.png,92,0.536967990352825,0.516628886474496,0.456710482805572,3,3,2,2,2
a car with no windows,Controlnet/092-3.png,92,0.634970110963033,0.553530212622495,0.486850051818987,4,4,4,3,2
a car with no windows,Controlnet/092-4.png,92,0.444065621248205,0.432912405023758,0.397661120273829,2,3,2,2,2
a car with no windows,DALLE/092-1.png,92,0.558318597116269,0.552338806466117,0.540109293148865,3,3,3,3,3
a car with no windows,DALLE/092-2.png,92,0.437781505409043,0.459647434663095,0.431750893477926,3,3,3,2,2
a car with no windows,DALLE/092-3.png,92,0.528790984373916,0.546279177043712,0.573809350239416,3,4,2,2,3
a car with no windows,DALLE/092-4.png,92,0.4698163581789329,0.468774716792897,0.433793257688637,3,3,2,2,1
a car with no windows,Glide/092-1.png,92,0.437514406084041,0.5040075393888199,0.464593522768767,2,3,2,3,2
a car with no windows,Glide/092-2.png,92,0.431466288307319,0.525634696515802,0.417917427026045,2,3,3,3,2
a car with no windows,Glide/092-3.png,92,0.475492044884093,0.5136310589983271,0.435259018594896,3,3,3,3,1
a car with no windows,Glide/092-4.png,92,0.443069184637375,0.45117686520863,0.436528553659302,2,3,2,2,2
a car with no windows,Lafite/092-1.png,92,0.412543078431842,0.419311055263848,0.424749869380933,1,1,1,1,2
a car with no windows,Lafite/092-2.png,92,0.386075520066358,0.365017240294171,0.4267876776622279,2,2,2,1,2
a car with no windows,Lafite/092-3.png,92,0.36750763414819,0.4003269803707009,0.432642859228792,3,3,2,1,3
a car with no windows,Lafite/092-4.png,92,0.408477264295988,0.384691501778974,0.414062878118962,2,2,2,1,2
a car with no windows,stable-diffusion/092-1.png,92,0.52710502266256,0.5545327447981659,0.43132775704997,4,4,4,3,2
a car with no windows,stable-diffusion/092-2.png,92,0.502721986494153,0.4451710186778579,0.473445191886027,3,4,3,3,2
a car with no windows,stable-diffusion/092-3.png,92,0.6248646496661681,0.598513517897483,0.454504562632871,4,4,3,3,2
a car with no windows,stable-diffusion/092-4.png,92,0.3924160163300609,0.40204895027083,0.395834291926518,1,2,2,1,1
a car with no windows,Unidiffuser/092-1.png,92,0.437440082275604,0.417296413657735,0.412152567572883,2,1,1,1,1
a car with no windows,Unidiffuser/092-2.png,92,0.496297981454232,0.482503846884883,0.472162303610239,3,3,3,2,2
a car with no windows,Unidiffuser/092-3.png,92,0.4847529214901089,0.470129097163006,0.474543310653273,3,2,2,2,3
a car with no windows,Unidiffuser/092-4.png,92,0.4709912386598279,0.448908209120002,0.435706080382986,3,2,2,2,2
a closet without clothes,Controlnet/093-1.png,93,0.649643325365418,0.572718323131906,0.450694108138899,4,4,4,3,2
a closet without clothes,Controlnet/093-2.png,93,0.554774618097653,0.556519654314664,0.404145384974807,4,4,4,3,1
a closet without clothes,Controlnet/093-3.png,93,0.572668077709815,0.54966847507899,0.425911249648722,4,3,2,2,2
a closet without clothes,Controlnet/093-4.png,93,0.5860338148751191,0.560661181917871,0.32961547628539,4,4,4,3,2
a closet without clothes,DALLE/093-1.png,93,0.662849940508578,0.560231346063363,0.611603237954242,4,4,4,2,3
a closet without clothes,DALLE/093-2.png,93,0.511340875197146,0.501200667939588,0.527188556285966,4,4,4,3,3
a closet without clothes,DALLE/093-3.png,93,0.528288314687655,0.545104846054598,0.516703718209576,4,4,3,3,3
a closet without clothes,DALLE/093-4.png,93,0.595142503193409,0.661111224124917,0.6422695080544559,4,4,2,3,3
a closet without clothes,Glide/093-1.png,93,0.3518684484473129,0.384740699424469,0.4368733839969039,1,1,1,1,1
a closet without clothes,Glide/093-2.png,93,0.440999439690818,0.505023423513347,0.5132139599334851,2,1,1,3,3
a closet without clothes,Glide/093-3.png,93,0.373390079925276,0.452958438006378,0.4337105422394839,1,2,3,1,1
a closet without clothes,Glide/093-4.png,93,0.410141097223619,0.417300364483159,0.424673364320937,2,2,3,3,1
a closet without clothes,Lafite/093-1.png,93,0.346388940144358,0.386437901876877,0.324466404822669,1,2,2,2,2
a closet without clothes,Lafite/093-2.png,93,0.440606540446266,0.395241544406963,0.421358005560079,2,2,3,2,2
a closet without clothes,Lafite/093-3.png,93,0.426164839742039,0.439063769196237,0.4006182042732619,2,2,2,2,2
a closet without clothes,Lafite/093-4.png,93,0.434697639385707,0.448178994409173,0.400827495243901,2,1,2,1,2
a closet without clothes,stable-diffusion/093-1.png,93,0.4874437049073969,0.44672813572249,0.445065046508304,2,2,2,2,2
a closet without clothes,stable-diffusion/093-2.png,93,0.471785081350616,0.565865216037747,0.422554051794613,3,4,4,3,1
a closet without clothes,stable-diffusion/093-3.png,93,0.50988982864927,0.514569958488959,0.3801695338188189,4,4,4,3,1
a closet without clothes,stable-diffusion/093-4.png,93,0.568859774089554,0.528961300989121,0.385228378644739,3,4,4,3,2
a closet without clothes,Unidiffuser/093-1.png,93,0.413383597105814,0.374064343311108,0.416411066881579,2,3,3,1,1
a closet without clothes,Unidiffuser/093-2.png,93,0.494605010292078,0.521550163980538,0.404997922179449,4,4,4,3,1
a closet without clothes,Unidiffuser/093-3.png,93,0.3729794186582609,0.4245824656579159,0.476441867500769,2,3,2,3,3
a closet without clothes,Unidiffuser/093-4.png,93,0.329885491315962,0.336348616392576,0.338804229704648,1,1,1,1,1
a banana without its peel,Controlnet/094-1.png,94,0.472355510298091,0.469726825178203,0.412205596089896,2,2,2,2,1
a banana without its peel,Controlnet/094-2.png,94,0.5238395609253,0.510037082706977,0.403268767307403,2,3,2,2,2
a banana without its peel,Controlnet/094-3.png,94,0.500099972403929,0.464672909183539,0.441584582249699,4,4,4,3,1
a banana without its peel,Controlnet/094-4.png,94,0.510324484939944,0.450071395965131,0.498425406721899,4,4,4,3,2
a banana without its peel,DALLE/094-1.png,94,0.591351626769032,0.542874579246535,0.489099102075051,3,3,3,2,2
a banana without its peel,DALLE/094-2.png,94,0.590093260338042,0.58033465323637,0.4799428978106149,4,3,4,3,1
a banana without its peel,DALLE/094-3.png,94,0.639837419336688,0.586388162367355,0.537924479649962,4,4,2,3,2
a banana without its peel,DALLE/094-4.png,94,0.552063013921123,0.566013331221376,0.42963724031787,3,3,2,3,1
a banana without its peel,Glide/094-1.png,94,0.427140129940862,0.476247926411693,0.4258259715364489,2,3,2,3,1
a banana without its peel,Glide/094-2.png,94,0.3979539233757199,0.458964366557303,0.406421913279441,1,3,2,3,1
a banana without its peel,Glide/094-3.png,94,0.400217582755562,0.4190750622256189,0.385728754329523,3,4,4,3,1
a banana without its peel,Glide/094-4.png,94,0.4168114588339209,0.444019257360693,0.458982341157476,2,2,2,2,2
a banana without its peel,Lafite/094-1.png,94,0.418209451603442,0.3898614012407669,0.337564674488128,2,1,1,1,2
a banana without its peel,Lafite/094-2.png,94,0.4383398955020889,0.437142061461165,0.457342977421251,1,3,1,1,1
a banana without its peel,Lafite/094-3.png,94,0.4122973678850309,0.378490072718009,0.411174445576131,2,2,2,2,2
a banana without its peel,Lafite/094-4.png,94,0.373692806433947,0.384685777929169,0.3541690561722659,2,2,2,1,1
a banana without its peel,stable-diffusion/094-1.png,94,0.611739417236428,0.601607646691082,0.37654941835627,4,4,4,3,2
a banana without its peel,stable-diffusion/094-2.png,94,0.597472754237668,0.547512172124445,0.377368214897198,4,4,3,3,1
a banana without its peel,stable-diffusion/094-3.png,94,0.578718477541074,0.5532810460264129,0.421782233791275,3,4,3,2,1
a banana without its peel,stable-diffusion/094-4.png,94,0.413990717969467,0.403025951446276,0.42626820047451,2,3,2,1,1
a banana without its peel,Unidiffuser/094-1.png,94,0.514840055391819,0.4597563782553069,0.390693932563412,3,3,2,1,3
a banana without its peel,Unidiffuser/094-2.png,94,0.340193822916491,0.350101518540558,0.3013265221308019,1,1,1,1,1
a banana without its peel,Unidiffuser/094-3.png,94,0.419425293388717,0.4147899990220089,0.388901616405191,2,3,1,3,1
a banana without its peel,Unidiffuser/094-4.png,94,0.395386940870111,0.385375970133446,0.340288118239512,3,3,2,2,1
a plate that has no bananas on it. there is a glass without orange juice next to it.,Controlnet/095-1.png,95,0.519703646300026,0.506260819384506,0.457915651165648,3,4,3,2,2
a plate that has no bananas on it. there is a glass without orange juice next to it.,Controlnet/095-2.png,95,0.59833045877854,0.478245020949868,0.457581229772695,4,4,3,2,2
a plate that has no bananas on it. there is a glass without orange juice next to it.,Controlnet/095-3.png,95,0.569532652459078,0.61356918211836,0.520626534848839,4,4,4,3,3
a plate that has no bananas on it. there is a glass without orange juice next to it.,Controlnet/095-4.png,95,0.533231435057802,0.510633418484716,0.471944174759709,4,3,3,2,2
a plate that has no bananas on it. there is a glass without orange juice next to it.,DALLE/095-1.png,95,0.589725665956446,0.525517072341402,0.3782282335726419,4,4,4,3,2
a plate that has no bananas on it. there is a glass without orange juice next to it.,DALLE/095-2.png,95,0.564128342613087,0.556018388460211,0.40543249691661,3,3,2,3,2
a plate that has no bananas on it. there is a glass without orange juice next to it.,DALLE/095-3.png,95,0.659929481162646,0.605435759545138,0.461703276175029,4,4,4,3,1
a plate that has no bananas on it. there is a glass without orange juice next to it.,DALLE/095-4.png,95,0.526248261004945,0.501093529747783,0.422159186805371,4,4,4,3,1
a plate that has no bananas on it. there is a glass without orange juice next to it.,Glide/095-1.png,95,0.4416017179402209,0.435314173969946,0.417383914959545,2,3,2,2,2
a plate that has no bananas on it. there is a glass without orange juice next to it.,Glide/095-2.png,95,0.397339224652559,0.439661056612931,0.434410783784239,2,2,2,3,3
a plate that has no bananas on it. there is a glass without orange juice next to it.,Glide/095-3.png,95,0.3881146953948999,0.393221286728131,0.401610389001994,2,3,2,1,2
a plate that has no bananas on it. there is a glass without orange juice next to it.,Glide/095-4.png,95,0.358965831401297,0.424330589708883,0.432326369985565,4,4,4,3,1
a plate that has no bananas on it. there is a glass without orange juice next to it.,Lafite/095-1.png,95,0.3906700674307529,0.405971654839622,0.351780793446592,1,1,1,1,1
a plate that has no bananas on it. there is a glass without orange juice next to it.,Lafite/095-2.png,95,0.390682698947487,0.323602303204687,0.319224815946462,1,1,1,1,1
a plate that has no bananas on it. there is a glass without orange juice next to it.,Lafite/095-3.png,95,0.410740746149643,0.385617842452212,0.3771600382169059,1,1,1,1,1
